"sha256","kind","category","size_bytes","source_rel","dest_rel","reason"
"959fdeb02af097133103cf4a5afd9c9579a6de1f2ef523d1f4ff8534367c9f7c","good","archive","88246","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/resources/test-documents/tableNames.numbers","good/archive/tablenames.numbers",""
"47323e2c9bffc43952683601f1c027e9f9d0f5dee763e305e3348cfaa79f93a5","good","archive","216497","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/resources/test-documents/testTables.key","good/archive/tables.key",""
"a1a3772b7e718c6bddead4c9acded6c0dd466e5c1c1f6d4f6cae5484c3e6fe33","good","archive","571926","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testEPUB_multi-metadata-vals.epub","good/archive/testepub_multi-metadata-vals.epub",""
"610c2a2f65a6fe4f631d8685c17310f914a9fb00ea6e7174e8f008510099bb43","good","archive","7823","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testEPUB_xml_ext.epub","good/archive/testepub_xml_ext.epub",""
"9d71949f720676111120f14664d4ed89a26918ba8c729fc75484df90247575e5","good","archive","35343","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/testJAR_with_PEHDR.jar","good/archive/testjar_with_pehdr.jar",""
"7a739e0036fcb4e5a0a8c787e61c94460c03f9ce7ebbeeb35e1735689531bcbe","good","archive","156160","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testTAR_no_magic.tar","good/archive/testtar_no_magic.tar",""
"a02c429d1a9a455bbe3a0240006d38cc20d32e4784229d10890fd5857802d319","good","archive","5907","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-webarchive-module/src/test/resources/test-documents/testWARC_multiple.warc.gz","good/archive/testwarc_multiple.warc.gz",""
"e2fbef5fc4105e83380d65781027d6dc352d942085e037c55f26c5e1006f7ae1","good","archive","334","tika-app/src/test/resources/test-data/testZip_absolutePath.zip","good/archive/testzip_absolutepath.zip",""
"5128729b31db74c802ac86976256adfe4b0c461fbc3632e46a66503b547415e7","good","archive","276","tika-app/src/test/resources/test-data/testZip_overlappingNames.zip","good/archive/testzip_overlappingnames.zip",""
"7e422bf598a8d95d7f3867c44a345f8d45a36055d5643f5505c2fcf742eec1cf","good","archive","192","tika-app/src/test/resources/test-data/testZip_relative.zip","good/archive/testzip_relative.zip",""
"477c14a130e044e643d252b5c7c377f405275f85187eb35ab4b4b3c6e50f8fdb","good","archive","484","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/testZip_with_DataDescriptor.zip","good/archive/testzip_with_datadescriptor.zip",""
